experiment,objective,tire_set,simulation_id,final_gap,winner,A_wins,B_wins,tie,start_tire_A,start_tire_B,n_pits_A,n_pits_B,had_VSC,had_SC,mean_gap_race,std_gap_race
EXP_SM_gap,gap,"[1, 2]",73,4.440892098500626e-15,B,0,1,0,2,1,1,1,0,0,1.3809523809523865,1.0307736565637295
EXP_SM_gap,gap,"[1, 2]",74,-0.9999999999999964,A,1,0,0,2,1,1,1,0,0,1.2952380952381009,1.1273551814824918
EXP_SM_gap,gap,"[1, 2]",75,-0.19999999999999574,A,1,0,0,2,1,1,1,0,0,1.3142857142857198,1.1136750463414091
EXP_SM_gap,gap,"[1, 2]",76,0.8000000000000052,B,0,1,0,2,1,2,3,0,1,-0.14285714285713855,1.0031243708540645
EXP_SM_gap,gap,"[1, 2]",77,-0.19999999999999574,A,1,0,0,1,1,2,2,0,1,-1.0190476190476156,1.2587291579090891
EXP_SM_gap,gap,"[1, 2]",78,0.8000000000000052,B,0,1,0,2,1,1,2,1,0,1.2666666666666722,1.0148109527598095
EXP_SM_gap,gap,"[1, 2]",79,-0.9999999999999964,A,1,0,0,2,2,1,2,1,0,-0.8380952380952342,1.4430378638982397
EXP_SM_gap,gap,"[1, 2]",80,-2.799999999999998,A,1,0,0,2,1,1,1,1,1,-0.8190476190476152,0.9950444104083038
EXP_SM_gap,gap,"[1, 2]",81,0.8000000000000052,B,0,1,0,2,1,1,2,1,0,1.2380952380952435,1.0302455511632225
EXP_SM_gap,gap,"[1, 2]",82,-0.7999999999999963,A,1,0,0,1,1,1,1,0,0,-0.6285714285714248,0.14190156595953668
EXP_SM_gap,gap,"[1, 2]",83,-0.9999999999999964,A,1,0,0,2,1,1,1,0,0,0.9142857142857195,1.1977302797914289
EXP_SM_gap,gap,"[1, 2]",84,0.8000000000000052,B,0,1,0,1,1,2,3,0,1,-0.25714285714285295,0.8968577041518906
EXP_SM_gap,gap,"[1, 2]",85,-0.7999999999999963,A,1,0,0,2,1,2,3,1,1,-0.561904761904758,0.44344558959325053
EXP_SM_gap,gap,"[1, 2]",86,-0.9999999999999964,A,1,0,0,2,1,2,3,0,1,-0.5904761904761865,0.7987518608099724
EXP_SM_gap,gap,"[1, 2]",87,-0.9999999999999964,A,1,0,0,2,1,1,1,0,0,0.9809523809523862,1.0381389243756622
EXP_SM_gap,gap,"[1, 2]",88,-0.19999999999999574,A,1,0,0,2,1,1,1,0,1,0.9523809523809577,1.1545434255765141
EXP_SM_gap,gap,"[1, 2]",89,0.8000000000000052,B,0,1,0,2,1,1,2,1,0,0.5523809523809572,0.7248113367786844
EXP_SM_gap,gap,"[1, 2]",90,-0.9999999999999964,A,1,0,0,2,1,1,2,0,1,-0.2952380952380911,0.8632586052285464
